t,x,y,z
85,336.21,347.66,48.752
85,337.18,358.97,48.789
85,338.0,319.63,48.917
85,350.23,37.961,48.155
85,360.35,156.07,50.205
85,329.01,702.02,50.532
85,330.96,486.87,50.96
85,333.97,400.59,50.018
85,338.19,303.69,49.489
85,345.04,334.48,50.492
85,371.06,345.75,49.952
85,433.06,324.39,52.013
85,331.05,588.05,51.413
85,332.11,580.82,51.636
85,342.04,213.11,50.689
85,387.45,390.25,52.287
85,414.14,343.08,51.648
85,337.07,438.32,52.727
85,338.19,332.05,51.57
85,338.65,382.43,52.618
85,340.91,368.98,52.99
85,343.66,241.41,51.837
85,344.62,354.77,53.113
85,346.81,96.205,51.78
85,410.38,346.93,51.323
85,334.57,647.65,51.893
85,335.98,465.56,53.279
85,344.79,196.54,52.673
85,346.7,156.52,52.692
85,385.73,644.35,56.257
85,407.42,613.42,57.059
85,335.66,630.69,54.729
85,341.62,394.38,55.075
85,346.17,166.41,53.686
85,349.12,108.67,54.413
85,351.16,84.498,53.049
85,358.31,27.6,53.122
85,366.27,148.92,56.816
85,386.86,206.68,56.661
85,395.43,370.14,54.528
85,420.95,597.41,57.047
85,428.91,303.71,54.51
85,455.78,385.93,55.562
85,335.57,668.35,55.079
85,340.48,547.35,55.092
85,357.81,13.267,55.259
85,439.99,569.67,56.977
85,338.09,496.5,56.092
85,339.0,518.38,56.007
85,343.83,414.09,56.624
85,348.37,243.4,54.194
85,349.38,479.01,57.377
85,338.21,615.74,57.011
85,339.89,653.97,57.135
85,351.39,135.07,56.607
85,352.21,203.37,56.552
85,354.91,105.22,58.364
85,353.76,280.65,56.721
85,358.03,97.713,57.73
85,360.94,8.6943,56.22
85,360.45,116.65,57.647
85,361.7,4.0035,57.107
85,366.26,141.33,60.171
85,374.3,536.95,58.174
85,385.85,186.38,57.707
85,387.94,194.56,58.087
85,399.42,221.84,58.467
85,430.18,296.08,59.026
85,348.25,366.53,58.007
85,349.92,312.19,56.655
85,354.21,268.26,57.247
85,355.8,219.58,59.433
85,342.69,623.63,58.64
85,343.73,627.56,58.956
85,344.35,635.1,59.808
85,350.24,333.47,57.987
85,355.33,106.5,58.688
85,357.12,169.72,58.098
85,371.19,676.92,60.677
85,398.53,380.51,60.872
85,416.52,382.74,61.554
85,467.93,431.28,61.349
85,348.63,490.06,60.986
85,348.59,500.64,60.844
85,369.98,85.357,61.751
85,427.18,595.22,62.249
85,344.97,649.3,60.274
85,351.93,387.67,60.963
85,352.49,365.79,58.661
85,360.36,163.95,61.473
85,379.58,665.52,62.846
85,404.26,412.74,63.225
85,350.87,598.08,63.785
85,350.6,520.89,62.04
85,352.22,512.77,62.736
85,356.11,255.07,61.5
85,359.04,186.95,61.739
85,359.62,243.49,62.234
85,361.65,141.94,62.276
85,366.02,693.3,64.19
85,371.1,124.81,63.023
85,394.4,188.03,64.06
85,399.77,204.9,64.628
85,424.64,599.19,62.838
85,460.57,390.58,63.328
85,350.37,586.56,64.235
85,354.1,467.52,63.588
85,360.47,298.57,63.105
85,367.1,394.45,63.817
85,393.74,392.89,63.885
85,423.71,261.29,63.936
85,438.48,310.69,64.271
85,446.94,338.94,64.497
85,352.05,581.19,64.605
85,353.83,569.48,64.544
85,355.07,410.44,63.461
85,357.58,435.1,64.299
85,364.0,128.35,63.954
85,363.33,163.57,63.296
85,370.25,73.612,64.656
85,370.32,92.903,63.492
85,371.98,683.42,65.488
85,400.79,198.71,65.317
85,359.69,352.06,65.454
85,371.01,75.445,65.103
85,372.34,27.333,65.681
85,351.93,680.98,66.389
85,364.67,275.22,65.741
85,365.39,263.95,66.168
85,366.74,178.23,65.788
85,377.12,674.54,66.891
85,391.29,366.68,66.312
85,458.64,375.06,67.451
85,352.68,656.86,67.004
85,353.96,668.66,67.853
85,355.2,595.87,66.64
85,360.17,485.5,67.98
85,362.92,375.14,66.488
85,363.37,378.55,66.685
85,377.06,309.43,67.582
85,392.76,423.56,68.475
85,397.75,186.69,67.638
85,444.81,323.49,69.89
85,363.98,323.45,67.988
85,471.89,424.57,69.859
85,370.76,284.62,66.925
85,372.15,130.51,67.346
85,381.26,16.501,69.643
85,382.06,418.01,70.068
85,417.05,233.98,69.901
85,358.87,700.69,70.66
85,364.06,508.35,70.538
85,366.53,452.78,69.915
85,374.47,120.25,70.222
85,407.94,630.47,72.002
85,366.84,414.37,71.236
85,369.11,360.98,71.865
85,374.58,219.1,69.312
85,375.27,164.43,69.636
85,379.1,55.846,71.177
85,378.06,203.53,70.621
85,388.83,374.99,71.541
85,402.8,467.67,73.026
85,412.87,212.4,72.426
85,360.76,666.58,71.662
85,370.77,422.36,71.688
85,377.16,245.78,72.307
85,382.07,5.0431,71.888
85,442.38,402.79,74.529
85,371.49,345.31,73.13
85,371.29,397.71,73.403
85,372.27,372.36,73.746
85,375.09,504.46,74.01
85,377.18,116.04,72.436
85,380.59,29.447,72.641
85,432.52,388.8,74.007
85,366.52,612.69,73.809
85,369.81,530.47,75.119
85,371.25,467.9,74.658
85,372.6,388.85,72.969
85,376.92,262.55,72.715
85,399.42,314.29,74.905
85,419.92,397.91,73.896
85,370.82,559.6,75.427
85,372.67,571.98,75.906
85,371.99,584.12,74.419
85,374.01,357.73,75.697
85,373.32,481.7,75.612
85,376.22,421.99,75.268
85,377.98,495.24,76.336
85,380.06,442.08,76.809
85,383.63,53.121,74.413
85,386.98,27.0,74.675
85,405.37,394.3,75.627
85,412.82,200.79,77.007
85,425.54,606.52,77.485
85,385.84,64.774,76.354
85,394.39,323.99,76.115
85,402.55,437.54,76.58
85,425.89,240.53,77.529
85,370.28,679.72,76.677
85,372.98,523.71,77.597
85,373.08,619.01,77.794
85,373.81,595.5,77.075
85,385.81,139.23,77.565
85,394.01,120.88,78.371
85,408.43,362.86,76.859
85,407.68,400.16,77.592
85,455.53,352.47,79.28
85,462.76,380.53,77.483
85,371.59,667.37,78.466
85,375.79,559.71,77.838
85,377.47,356.28,77.327
85,386.9,29.332,76.526
85,388.8,203.69,76.237
85,390.99,122.11,78.605
85,427.38,364.49,79.94
85,453.63,389.82,79.872
85,379.04,398.45,79.149
85,387.33,257.59,78.288
85,376.82,538.66,80.457
85,376.87,647.28,80.455
85,379.27,406.24,79.639
85,378.82,470.12,80.724
85,393.24,76.521,80.005
85,376.18,639.76,80.194
85,379.71,440.34,79.306
85,383.59,334.01,81.302
85,390.58,151.38,81.973
85,390.96,172.99,81.114
85,381.82,433.25,82.448
85,384.58,343.72,81.566
85,393.86,39.938,80.984
85,395.15,189.63,80.115
85,395.1,651.29,82.486
85,406.44,160.81,81.273
85,457.33,437.92,82.67
85,383.56,554.79,83.919
85,389.11,358.91,85.526
85,388.09,307.38,82.693
85,392.07,276.75,83.862
85,393.19,136.97,83.087
85,394.35,111.41,82.715
85,398.25,343.59,84.553
85,400.52,61.847,83.717
85,400.03,41.821,83.463
85,400.22,121.37,82.452
85,408.92,230.2,83.208
85,411.78,6.4889,83.726
85,471.14,410.14,84.825
85,386.52,415.85,84.335
85,388.76,496.91,85.152
85,391.53,282.91,83.871
85,396.46,23.669,82.495
85,412.39,183.81,84.13
85,432.28,463.84,85.786
85,441.39,444.25,85.169
85,383.23,524.38,85.397
85,389.55,579.91,86.003
85,393.85,277.46,84.5
85,418.95,198.46,85.381
85,430.18,427.55,85.802
85,485.22,485.75,86.3
85,386.78,653.4,86.954
85,396.93,158.04,84.336
85,398.83,144.79,85.755
85,398.91,168.49,84.347
85,398.64,246.08,85.448
85,407.33,222.35,86.695
85,417.35,470.56,86.471
85,445.11,583.41,86.044
85,467.43,391.27,87.558
85,391.0,360.08,86.781
85,394.79,384.53,88.175
85,400.86,208.93,85.128
85,409.5,380.03,86.781
85,417.24,31.282,87.554
85,423.31,407.55,87.087
85,433.1,252.38,88.165
85,434.92,260.51,88.266
85,441.28,290.68,87.115
85,391.02,452.81,88.822
85,391.35,589.81,88.648
85,396.82,296.52,88.507
85,406.08,42.245,87.862
85,406.3,68.882,88.019
85,411.6,170.09,86.96
85,625.87,191.22,92.231
85,391.46,543.0,89.814
85,391.21,635.65,89.579
85,393.43,559.24,89.095
85,393.64,462.35,89.215
85,393.76,481.86,88.923
85,396.0,382.41,88.831
85,399.25,304.56,89.827
85,406.38,31.719,87.486
85,406.26,103.59,89.014
85,406.19,129.79,88.482
85,392.8,621.85,89.367
85,449.0,325.26,91.894
85,396.45,438.13,91.691
85,397.4,408.42,90.555
85,398.43,581.32,91.192
85,402.1,371.45,89.074
85,419.09,605.57,92.12
85,424.91,52.814,92.573
85,431.54,8.3467,91.609
85,465.18,385.57,92.05
85,482.42,458.05,91.524
85,486.19,534.99,93.262
85,393.21,655.35,91.634
85,398.93,600.55,92.852
85,404.52,347.4,92.938
85,417.23,54.304,93.056
85,423.06,203.98,90.776
85,469.83,404.21,93.091
85,440.69,276.6,93.962
85,451.95,321.65,94.674
85,474.68,428.49,94.962
85,403.81,502.99,95.106
85,407.63,584.56,96.838
85,415.09,41.784,92.966
85,417.01,18.967,92.777
85,423.36,65.482,94.264
85,449.02,306.93,94.762
85,488.99,502.48,94.917
85,634.13,158.78,95.517
85,398.59,684.91,95.719
85,401.64,472.25,94.479
85,408.67,324.85,94.636
85,435.07,54.343,96.259
85,457.79,352.32,96.161
85,637.77,167.05,95.704
85,647.61,180.14,97.405
85,668.74,207.3,98.205
85,669.95,143.24,98.739
85,399.7,696.16,96.922
85,401.91,522.47,96.184
85,401.86,656.87,96.991
85,406.44,342.13,96.151
85,475.38,432.0,98.717
85,635.53,192.11,96.738
85,403.29,619.46,97.462
85,404.82,594.85,96.47
85,407.83,425.61,97.594
85,418.08,256.36,95.303
85,489.59,493.19,97.813
85,635.62,153.1,97.65
85,673.21,183.2,100.89
85,405.05,642.4,98.073
85,404.92,672.52,99.027
85,406.21,449.45,98.247
85,408.62,223.94,97.209
85,409.47,483.33,97.599
85,408.94,585.66,97.903
85,428.76,605.42,98.551
85,463.93,379.28,99.159
85,517.4,279.71,99.921
85,650.64,193.89,99.446
85,670.87,127.34,100.73
85,406.48,536.45,98.856
85,409.41,509.23,99.842
85,409.72,504.83,99.766
85,419.45,294.99,97.31
85,432.52,140.86,99.05
85,438.56,562.37,99.185
85,440.68,270.01,98.848
85,447.11,550.36,99.087
85,459.83,364.07,99.818
85,477.99,538.39,99.369
85,490.66,541.06,100.83
85,554.19,222.43,99.873
85,557.83,281.17,100.88
85,638.36,160.48,99.05
85,647.43,178.42,98.988
85,651.21,137.53,100.59
85,417.93,577.46,101.14
85,422.51,334.82,99.098
85,425.03,128.19,100.41
85,447.0,300.36,100.09
85,451.8,335.51,100.78
85,456.87,530.69,102.23
85,527.59,300.74,102.63
85,560.28,303.84,100.08
85,570.49,313.04,101.67
85,636.66,196.14,99.877
85,658.3,177.03,100.65
85,409.17,652.25,101.49
85,408.73,698.21,102.47
85,413.99,449.69,101.53
85,414.97,385.89,100.56
85,426.48,33.593,99.306
85,429.26,216.66,100.38
85,443.64,572.43,101.15
85,457.46,347.42,101.0
85,410.88,625.74,102.17
85,411.34,618.81,102.2
85,416.54,376.2,100.96
85,417.8,557.55,103.13
85,429.44,567.24,102.24
85,463.91,408.31,102.33
85,547.8,315.98,102.62
85,604.03,169.47,103.94
85,418.15,397.71,102.58
85,418.01,414.49,101.64
85,436.8,246.08,102.28
85,459.62,527.73,104.08
85,536.46,307.28,104.04
85,551.75,173.77,105.24
85,566.7,257.51,106.59
85,579.97,281.78,103.46
85,683.12,183.33,105.03
85,416.67,510.32,103.55
85,418.5,403.0,102.97
85,427.87,290.66,103.58
85,431.27,580.03,105.6
85,437.47,249.89,103.24
85,443.8,530.94,105.29
85,449.22,315.6,104.29
85,452.51,75.865,105.91
85,480.13,448.71,104.48
85,526.08,288.21,104.48
85,567.48,315.08,103.27
85,586.05,303.89,104.67
85,628.45,195.07,102.48
85,639.84,127.0,106.65
85,652.43,217.12,106.47
85,414.64,664.03,105.14
85,416.74,527.17,103.62
85,417.12,562.5,105.4
85,418.82,571.96,105.38
85,420.03,435.88,105.94
85,436.22,113.5,105.4
85,439.75,123.57,104.55
85,441.47,579.68,105.89
85,685.99,189.06,107.87
85,420.6,537.18,105.92
85,442.75,530.79,105.79
85,455.49,512.5,106.11
85,466.8,546.25,107.57
85,502.14,533.75,107.23
85,583.6,169.36,109.65
85,659.48,98.018,107.92
85,422.64,452.89,108.41
85,421.58,479.55,107.82
85,424.92,625.52,107.48
85,425.69,548.17,107.29
85,432.65,686.33,109.03
85,434.8,580.65,107.66
85,466.23,504.32,106.31
85,476.11,439.24,106.77
85,475.69,533.47,106.56
85,519.11,171.52,108.47
85,537.32,312.7,106.9
85,536.64,320.6,108.82
85,548.33,328.01,107.62
85,587.84,285.34,108.37
85,599.14,172.2,107.75
85,616.42,200.18,107.51
85,641.12,121.16,108.67
85,643.82,118.51,107.95
85,675.08,185.91,107.4
85,685.63,96.141,108.55
85,431.56,629.59,109.57
85,453.57,139.84,106.64
85,499.26,250.82,108.11
85,512.8,294.3,108.72
85,519.48,305.71,108.99
85,581.89,320.27,107.91
85,586.18,310.9,107.12
85,597.81,276.6,108.88
85,601.22,154.7,108.75
85,650.76,106.37,109.28
85,651.19,228.83,110.43
85,680.25,173.03,109.04
85,429.76,656.26,110.54
85,431.15,665.51,110.61
85,453.07,341.39,107.97
85,457.32,209.63,110.98
85,470.7,494.37,109.14
85,491.26,522.27,109.24
85,599.24,264.46,108.97
85,601.82,297.36,109.17
85,607.51,285.07,109.05
85,425.49,457.82,110.27
85,431.42,528.63,110.93
85,445.12,231.88,108.85
85,448.87,97.351,110.28
85,493.61,531.2,110.39
85,503.87,281.5,111.79
85,555.7,341.9,112.26
85,429.21,443.75,111.71
85,429.25,520.31,111.01
85,430.66,379.86,111.28
85,433.84,365.25,110.86
85,434.7,642.8,112.35
85,434.69,334.04,111.73
85,452.66,209.31,111.94
85,460.65,201.43,112.69
85,503.74,169.51,113.57
85,595.56,310.17,111.56
85,655.45,99.534,111.48
85,690.19,183.0,111.9
85,431.99,387.04,111.39
85,444.25,516.34,113.49
85,448.4,87.375,111.13
85,457.27,489.84,111.65
85,460.61,435.55,113.29
85,470.66,180.69,114.03
85,480.01,181.0,113.49
85,495.07,210.43,112.69
85,497.61,244.45,111.78
85,521.84,186.67,112.92
85,587.8,151.94,112.61
85,595.41,127.65,113.66
85,608.3,308.51,113.0
85,610.58,291.96,111.0
85,623.44,209.33,112.45
85,432.07,487.32,110.99
85,437.32,67.824,111.16
85,438.23,326.74,113.15
85,447.94,627.51,115.63
85,447.74,276.54,112.69
85,455.28,617.83,116.55
85,454.99,631.56,114.6
85,460.98,383.47,111.75
85,465.45,89.06,113.8
85,479.55,67.996,115.32
85,494.56,548.61,114.35
85,510.43,195.39,113.67
85,566.49,340.79,112.67
85,589.45,142.97,113.48
85,605.71,133.49,113.82
85,444.61,514.56,114.18
85,451.46,245.08,113.01
85,457.01,99.717,114.68
85,455.34,629.83,114.92
85,456.47,478.7,113.22
85,457.91,534.6,113.87
85,465.03,447.88,114.66
85,495.4,198.93,113.8
85,533.53,327.79,114.91
85,591.92,140.3,113.88
85,436.39,429.56,114.81
85,437.02,454.95,116.24
85,450.29,535.98,116.3
85,457.47,462.24,115.74
85,470.98,90.652,115.19
85,498.0,277.01,115.63
85,541.18,172.83,116.83
85,606.48,316.9,115.72
85,609.37,201.8,115.3
85,635.68,125.46,115.06
85,441.01,417.24,116.93
85,452.7,583.18,118.87
85,459.99,701.3,117.28
85,461.16,460.37,114.82
85,525.19,320.94,116.98
85,566.78,143.4,117.87
85,585.63,336.87,116.48
85,624.25,126.93,116.64
85,438.8,694.8,116.61
85,441.57,499.3,117.67
85,445.06,163.86,116.54
85,465.74,106.98,117.11
85,474.52,211.37,118.86
85,546.68,15.697,119.24
85,579.45,167.76,120.33
85,588.02,173.42,117.17
85,447.65,601.02,118.87
85,449.91,572.07,119.07
85,468.52,614.63,119.92
85,469.03,626.04,119.87
85,471.85,650.23,120.09
85,570.7,147.2,119.26
85,598.01,331.86,119.2
85,603.57,212.6,120.34
85,610.75,207.86,118.83
85,624.66,220.8,118.06
85,455.39,309.47,117.24
85,470.33,638.37,121.36
85,622.75,298.75,119.8
85,441.77,671.02,120.47
85,444.27,638.91,119.11
85,446.02,433.51,121.13
85,449.22,474.59,120.4
85,453.16,543.74,120.7
85,457.35,377.07,119.64
85,476.1,695.76,122.49
85,477.15,639.52,122.27
85,486.3,237.29,119.37
85,552.42,20.878,121.31
85,562.97,143.89,119.23
85,449.78,419.04,122.21
85,453.8,368.59,121.19
85,459.07,324.87,121.64
85,476.92,681.97,123.85
85,498.58,153.66,123.68
85,513.37,311.32,122.6
85,553.88,349.15,121.37
85,601.93,199.37,121.03
85,666.26,85.422,120.08
85,711.04,236.79,123.57
85,449.76,427.48,123.22
85,459.3,552.36,122.84
85,463.03,94.994,120.87
85,463.51,310.02,121.89
85,487.02,111.35,123.61
85,509.37,568.52,126.63
85,530.14,333.94,123.84
85,632.05,272.75,124.03
85,448.71,650.41,122.78
85,451.04,584.27,121.66
85,452.61,412.51,123.21
85,462.57,255.09,122.4
85,466.81,597.71,126.44
85,488.75,130.75,123.69
85,493.02,82.292,123.89
85,492.7,628.73,125.68
85,522.38,495.51,125.65
85,534.79,164.71,123.76
85,538.83,340.68,123.23
85,609.69,327.1,123.2
85,640.36,112.11,124.22
85,449.71,667.54,125.02
85,451.99,439.64,124.28
85,458.46,544.75,124.08
85,482.18,591.32,128.0
85,490.56,651.52,127.42
85,576.23,157.04,123.17
85,577.2,356.44,124.98
85,580.22,143.46,125.05
85,591.24,181.15,125.05
85,621.31,102.4,125.43
85,674.51,243.06,125.97
85,465.85,315.17,125.45
85,468.22,220.23,125.26
85,495.88,636.04,127.95
85,552.42,354.68,126.78
85,636.34,89.31,126.61
85,646.15,240.02,125.72
85,455.5,424.49,125.73
85,471.15,110.84,124.56
85,474.06,183.96,125.24
85,617.72,325.84,126.23
85,633.43,232.4,127.11
85,695.96,80.708,127.46
85,450.69,691.06,126.71
85,457.21,655.79,128.77
85,498.88,671.47,129.67
85,531.86,138.75,128.22
85,575.55,20.304,129.73
85,453.3,681.29,127.64
85,456.94,400.96,126.3
85,462.22,168.03,128.68
85,468.57,542.42,128.54
85,471.95,562.84,131.61
85,477.53,529.28,131.29
85,478.23,164.98,129.54
85,499.93,673.7,130.24
85,523.37,141.41,129.46
85,538.25,139.35,129.4
85,575.03,149.96,126.9
85,587.56,130.59,134.75
85,657.92,243.23,131.01
85,454.33,216.24,127.11
85,457.77,632.4,128.96
85,471.56,541.22,129.64
85,636.91,293.88,129.46
85,639.15,236.49,128.24
85,669.94,247.57,130.65
85,464.43,423.75,127.73
85,469.46,165.72,129.21
85,471.34,25.853,129.31
85,477.18,539.9,132.19
85,479.86,307.11,133.27
85,480.83,281.1,130.92
85,498.27,545.49,131.45
85,570.15,359.82,129.56
85,598.78,353.85,130.26
85,603.59,206.63,129.03
85,658.65,89.409,128.82
85,461.58,654.09,132.63
85,471.43,342.88,132.63
85,478.74,232.56,132.29
85,496.7,284.18,132.15
85,505.7,681.81,133.61
85,460.96,612.77,131.7
85,471.25,328.41,132.01
85,472.81,322.0,132.72
85,475.48,41.944,130.09
85,476.72,560.38,133.72
85,507.81,691.91,135.1
85,510.76,625.98,134.83
85,546.16,354.23,134.9
85,582.45,165.9,133.16
85,587.61,361.81,133.61
85,593.22,196.02,130.79
85,649.64,268.93,133.07
85,472.65,308.88,132.81
85,475.57,232.52,131.69
85,477.63,283.73,132.37
85,515.75,626.08,134.77
85,633.3,326.88,133.39
85,679.6,68.001,133.72
85,708.98,69.786,134.57
85,712.57,62.992,135.21
85,464.32,620.02,133.43
85,493.01,98.779,133.44
85,523.59,336.27,134.22
85,567.4,129.29,135.28
85,616.14,340.82,133.78
85,617.2,98.186,134.37
85,466.08,665.84,135.17
85,465.01,650.65,134.89
85,476.93,279.36,133.73
85,482.63,240.98,133.6
85,494.01,60.983,134.12
85,498.41,554.08,136.62
85,508.9,87.208,135.89
85,512.42,317.55,138.63
85,513.1,690.77,137.97
85,519.92,642.3,139.31
85,518.61,665.84,137.73
85,611.01,214.78,136.23
85,719.69,243.1,138.55
85,471.32,347.38,135.6
85,480.77,606.21,137.18
85,485.0,309.39,137.01
85,490.01,601.21,137.77
85,493.61,533.52,137.33
85,518.13,72.85,136.79
85,559.64,248.11,137.3
85,570.14,364.06,135.2
85,467.78,657.78,136.96
85,468.8,599.6,137.56
85,478.4,319.7,136.94
85,482.97,197.94,136.42
85,486.84,215.56,137.62
85,487.39,360.82,138.88
85,496.96,532.22,138.34
85,519.09,699.99,139.5
85,541.84,354.54,138.14
85,555.62,363.75,139.06
85,586.96,363.19,133.99
85,660.43,301.02,137.29
85,678.7,249.72,138.29
85,702.38,251.34,138.29
85,731.37,246.0,140.29
85,739.88,240.23,140.24
85,469.15,219.65,136.21
85,470.25,221.84,134.29
85,480.99,326.01,138.96
85,482.76,179.59,136.32
85,484.64,250.67,136.93
85,485.24,324.29,139.16
85,490.38,62.91,136.51
85,504.85,305.16,140.34
85,505.13,553.0,138.4
85,521.4,640.07,140.92
85,521.16,652.42,141.5
85,579.54,128.82,140.49
85,584.19,17.249,138.84
85,619.14,92.291,138.93
85,657.23,296.74,137.33
85,661.78,285.21,138.2
85,470.1,676.51,139.35
85,485.05,262.07,138.84
85,527.06,672.8,141.01
85,531.27,344.78,139.91
85,553.57,612.36,142.19
85,614.7,349.17,139.48
85,643.2,329.0,139.06
85,655.01,307.92,137.84
85,681.3,71.816,137.42
85,472.01,666.82,139.92
85,484.92,158.63,139.62
85,485.18,234.71,139.03
85,488.82,188.26,139.87
85,514.14,117.8,141.32
85,518.97,557.65,141.86
85,520.33,700.24,139.93
85,662.31,266.19,140.62
85,484.05,350.25,141.18
85,527.51,571.63,143.38
85,531.24,591.62,143.31
85,535.23,620.62,142.56
85,538.93,123.28,143.94
85,583.27,132.5,142.54
85,582.85,580.37,142.73
85,489.16,254.29,140.46
85,505.69,306.76,141.78
85,514.12,250.68,141.67
85,532.99,680.06,143.68
85,535.58,597.2,144.17
85,536.91,640.7,144.34
85,606.11,99.965,142.84
85,621.6,225.77,142.87
85,479.15,63.722,139.31
85,494.17,212.98,142.97
85,510.84,540.35,146.01
85,543.78,620.19,144.86
85,550.21,364.18,143.19
85,572.24,259.09,146.05
85,624.95,84.008,144.67
85,720.24,249.42,146.44
85,495.51,393.17,145.4
85,566.61,122.65,145.75
85,636.32,342.01,144.14
85,670.2,60.418,144.65
85,478.89,634.02,145.15
85,492.56,132.53,145.39
85,502.0,119.29,142.95
85,518.93,327.37,145.47
85,535.31,521.32,146.89
85,561.27,231.56,147.23
85,585.52,112.06,145.51
85,615.33,359.47,146.97
85,687.26,60.5,145.06
85,699.88,47.777,146.29
85,480.09,614.14,145.59
85,480.57,662.89,146.44
85,660.74,325.85,147.14
85,692.01,59.398,145.96
85,483.05,640.71,147.56
85,483.47,681.33,147.63
85,486.32,555.47,147.41
85,496.2,279.56,148.17
85,498.05,163.27,147.31
85,548.16,286.99,147.13
85,584.74,376.38,149.8
85,599.55,196.76,147.6
85,670.8,313.25,147.96
85,693.85,72.68,148.0
85,702.06,65.263,146.02
85,486.88,596.15,148.27
85,495.1,304.44,147.22
85,499.32,198.26,148.05
85,536.43,116.26,148.93
85,546.87,650.98,151.73
85,571.22,47.114,150.2
85,661.9,247.58,150.18
85,497.38,255.17,148.24
85,499.82,27.951,146.56
85,538.66,698.04,152.84
85,561.78,227.87,149.07
85,585.98,170.3,149.61
85,589.62,221.19,150.07
85,595.69,375.73,151.63
85,642.83,67.271,150.86
85,670.63,249.99,150.02
85,485.89,604.86,149.95
85,486.87,622.65,149.74
85,490.74,580.9,151.06
85,496.4,328.68,150.36
85,549.15,481.28,150.95
85,566.84,587.57,153.16
85,589.87,218.06,149.76
85,590.73,105.11,150.44
85,615.66,363.45,149.93
85,653.2,242.52,151.37
85,499.45,280.94,150.12
85,503.06,143.65,150.15
85,502.8,150.8,149.07
85,524.51,87.11,148.56
85,547.54,656.48,154.78
85,580.61,116.95,152.75
85,739.41,247.63,153.12
85,766.35,233.68,154.45
85,489.77,615.07,151.72
85,490.42,640.53,152.72
85,490.14,661.99,152.43
85,490.88,675.81,152.64
85,493.64,584.62,152.81
85,496.65,404.95,153.66
85,502.46,39.754,150.42
85,504.58,165.99,152.52
85,506.34,375.66,153.25
85,517.79,106.53,150.94
85,548.89,674.74,154.22
85,555.67,629.87,153.6
85,571.57,234.87,151.02
85,592.63,377.48,152.86
85,658.18,55.774,155.82
85,501.98,270.89,153.3
85,503.19,252.07,152.47
85,507.17,191.09,152.36
85,536.1,303.94,154.0
85,539.61,560.48,156.86
85,541.34,695.86,155.99
85,546.07,572.83,155.1
85,546.22,685.68,156.63
85,555.82,257.54,153.56
85,557.0,637.1,154.94
85,579.64,143.3,154.3
85,656.73,339.48,154.51
85,492.83,683.39,154.13
85,508.53,186.02,153.62
85,548.94,113.46,154.93
85,548.57,292.91,154.84
85,561.85,380.5,154.04
85,606.21,372.55,155.44
85,634.22,355.05,154.05
85,494.31,633.42,155.62
85,499.0,573.85,156.3
85,499.07,576.66,155.67
